COD_DPTO,NOM_DPTO,COD_MPIO,NOM_MPIO,TIPO,LATITUD,LONGITUD,Geo Municipio
52,NARIÑO,52001,PASTO,Municipio,1.083605497,-77.20610074,POINT (-77.20610074 1.083605497)
52,NARIÑO,52019,ALBÁN,Municipio,1.469854084,-77.06880947,POINT (-77.06880947 1.469854084)
52,NARIÑO,52022,ALDANA,Municipio,0.913431916,-77.69538731,POINT (-77.69538731 0.913431916)
52,NARIÑO,52036,ANCUYA,Municipio,1.245254077,-77.53115777,POINT (-77.53115777 1.245254077)
52,NARIÑO,52051,ARBOLEDA,Municipio,1.480051172,-77.12985001,POINT (-77.12985001 1.480051172)
52,NARIÑO,52079,BARBACOAS,Municipio,1.44563774,-78.15621072,POINT (-78.15621072 1.44563774)
52,NARIÑO,52083,BELÉN,Municipio,1.593645287,-77.01999366,POINT (-77.01999366 1.593645287)
52,NARIÑO,52110,BUESACO,Municipio,1.315215636,-77.1163664,POINT (-77.1163664 1.315215636)
52,NARIÑO,52203,COLÓN,Municipio,1.636334379,-77.0473156,POINT (-77.0473156 1.636334379)
52,NARIÑO,52207,CONSACÁ,Municipio,1.209066732,-77.44063921,POINT (-77.44063921 1.209066732)
52,NARIÑO,52210,CONTADERO,Municipio,0.932667458,-77.52808731,POINT (-77.52808731 0.932667458)
52,NARIÑO,52215,CÓRDOBA,Municipio,0.78274688,-77.36805903,POINT (-77.36805903 0.78274688)
52,NARIÑO,52224,CUASPUD CARLOSAMA,Municipio,0.875426999,-77.73591601,POINT (-77.73591601 0.875426999)
52,NARIÑO,52227,CUMBAL,Municipio,0.944223274,-77.95958446,POINT (-77.95958446 0.944223274)
52,NARIÑO,52233,CUMBITARA,Municipio,1.72559011,-77.59281637,POINT (-77.59281637 1.72559011)
52,NARIÑO,52240,CHACHAGÜÍ,Municipio,1.386497844,-77.26969022,POINT (-77.26969022 1.386497844)
52,NARIÑO,52250,EL CHARCO,Municipio,2.216382295,-77.99533234,POINT (-77.99533234 2.216382295)
52,NARIÑO,52254,EL PEÑOL,Municipio,1.512283967,-77.43050934,POINT (-77.43050934 1.512283967)
52,NARIÑO,52256,EL ROSARIO,Municipio,1.887689437,-77.48319589,POINT (-77.48319589 1.887689437)
52,NARIÑO,52258,EL TABLÓN DE GÓMEZ,Municipio,1.409430207,-76.98526959,POINT (-76.98526959 1.409430207)
52,NARIÑO,52260,EL TAMBO,Municipio,1.43026376,-77.38311597,POINT (-77.38311597 1.43026376)
52,NARIÑO,52287,FUNES,Municipio,0.957786429,-77.39532781,POINT (-77.39532781 0.957786429)
52,NARIÑO,52317,GUACHUCAL,Municipio,0.975037904,-77.73758941,POINT (-77.73758941 0.975037904)
52,NARIÑO,52320,GUAITARILLA,Municipio,1.151366658,-77.53011336,POINT (-77.53011336 1.151366658)
52,NARIÑO,52323,GUALMATÁN,Municipio,0.928642623,-77.58261883,POINT (-77.58261883 0.928642623)
52,NARIÑO,52352,ILES,Municipio,0.980534037,-77.5186573,POINT (-77.5186573 0.980534037)
52,NARIÑO,52354,IMUÉS,Municipio,1.07287697,-77.50150864,POINT (-77.50150864 1.07287697)
52,NARIÑO,52356,IPIALES,Municipio,0.497708465,-77.24047625,POINT (-77.24047625 0.497708465)
52,NARIÑO,52378,LA CRUZ,Municipio,1.584175998,-76.92335262,POINT (-76.92335262 1.584175998)
52,NARIÑO,52381,LA FLORIDA,Municipio,1.338034371,-77.42293041,POINT (-77.42293041 1.338034371)
52,NARIÑO,52385,LA LLANADA,Municipio,1.541847847,-77.61781608,POINT (-77.61781608 1.541847847)
52,NARIÑO,52390,LA TOLA,Municipio,2.56027333,-78.23506694,POINT (-78.23506694 2.56027333)
52,NARIÑO,52399,LA UNIÓN,Municipio,1.619697376,-77.14284622,POINT (-77.14284622 1.619697376)
52,NARIÑO,52405,LEIVA,Municipio,1.900862361,-77.31220073,POINT (-77.31220073 1.900862361)
52,NARIÑO,52411,LINARES,Municipio,1.395173084,-77.52093774,POINT (-77.52093774 1.395173084)
52,NARIÑO,52418,LOS ANDES,Municipio,1.672601269,-77.71054449,POINT (-77.71054449 1.672601269)
52,NARIÑO,52427,MAGÜÍ,Municipio,1.906858429,-78.04473644,POINT (-78.04473644 1.906858429)
52,NARIÑO,52435,MALLAMA,Municipio,1.155947016,-77.84664646,POINT (-77.84664646 1.155947016)
52,NARIÑO,52473,MOSQUERA,Municipio,2.442493698,-78.438827,POINT (-78.438827 2.442493698)
52,NARIÑO,52480,NARIÑO,Municipio,1.286775273,-77.35220367,POINT (-77.35220367 1.286775273)
52,NARIÑO,52490,OLAYA HERRERA,Municipio,2.287856547,-78.31219024,POINT (-78.31219024 2.287856547)
52,NARIÑO,52506,OSPINA,Municipio,1.029815854,-77.55234944,POINT (-77.55234944 1.029815854)
52,NARIÑO,52520,FRANCISCO PIZARRO,Municipio,2.088531925,-78.59193099,POINT (-78.59193099 2.088531925)
52,NARIÑO,52540,POLICARPA,Municipio,1.735354202,-77.48134359,POINT (-77.48134359 1.735354202)
52,NARIÑO,52560,POTOSÍ,Municipio,0.785841088,-77.52870407,POINT (-77.52870407 0.785841088)
52,NARIÑO,52565,PROVIDENCIA,Municipio,1.232864821,-77.59844212,POINT (-77.59844212 1.232864821)
52,NARIÑO,52573,PUERRES,Municipio,0.854351651,-77.35032523,POINT (-77.35032523 0.854351651)
52,NARIÑO,52585,PUPIALES,Municipio,0.916769831,-77.63336954,POINT (-77.63336954 0.916769831)
52,NARIÑO,52612,RICAURTE,Municipio,1.147671848,-78.05811118,POINT (-78.05811118 1.147671848)
52,NARIÑO,52621,ROBERTO PAYÁN,Municipio,1.897581156,-78.3811163,POINT (-78.3811163 1.897581156)
52,NARIÑO,52678,SAMANIEGO,Municipio,1.430555262,-77.69179559,POINT (-77.69179559 1.430555262)
52,NARIÑO,52683,SANDONÁ,Municipio,1.288105409,-77.45670068,POINT (-77.45670068 1.288105409)
52,NARIÑO,52685,SAN BERNARDO,Municipio,1.529782485,-77.02070663,POINT (-77.02070663 1.529782485)
52,NARIÑO,52687,SAN LORENZO,Municipio,1.542139582,-77.21872693,POINT (-77.21872693 1.542139582)
52,NARIÑO,52693,SAN PABLO,Municipio,1.681576627,-76.97527979,POINT (-76.97527979 1.681576627)
52,NARIÑO,52694,SAN PEDRO DE CARTAGO,Municipio,1.536823494,-77.10140325,POINT (-77.10140325 1.536823494)
52,NARIÑO,52696,SANTA BÁRBARA,Municipio,2.494420411,-77.98256461,POINT (-77.98256461 2.494420411)
52,NARIÑO,52699,SANTACRUZ,Municipio,1.285179376,-77.7445744,POINT (-77.7445744 1.285179376)
52,NARIÑO,52720,SAPUYES,Municipio,1.045287475,-77.71810954,POINT (-77.71810954 1.045287475)
52,NARIÑO,52786,TAMINANGO,Municipio,1.591661392,-77.32525316,POINT (-77.32525316 1.591661392)
52,NARIÑO,52788,TANGUA,Municipio,1.064078111,-77.35063491,POINT (-77.35063491 1.064078111)
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,Municipio,1.574550638,-78.61540963,POINT (-78.61540963 1.574550638)
52,NARIÑO,52838,TÚQUERRES,Municipio,1.134440523,-77.63073238,POINT (-77.63073238 1.134440523)
52,NARIÑO,52885,YACUANQUER,Municipio,1.125547916,-77.42467569,POINT (-77.42467569 1.125547916)
54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,Municipio,8.112041811,-72.48862641,POINT (-72.48862641 8.112041811)
54,NORTE DE SANTANDER,54003,ÁBREGO,Municipio,8.019834481,-73.15850485,POINT (-73.15850485 8.019834481)
54,NORTE DE SANTANDER,54051,ARBOLEDAS,Municipio,7.586048164,-72.91705315,POINT (-72.91705315 7.586048164)
54,NORTE DE SANTANDER,54099,BOCHALEMA,Municipio,7.608509339,-72.65951909,POINT (-72.65951909 7.608509339)
54,NORTE DE SANTANDER,54109,BUCARASICA,Municipio,8.079802239,-72.92919926,POINT (-72.92919926 8.079802239)
54,NORTE DE SANTANDER,54125,CÁCOTA,Municipio,7.270560088,-72.65212153,POINT (-72.65212153 7.270560088)
54,NORTE DE SANTANDER,54128,CÁCHIRA,Municipio,7.684188896,-73.12939481,POINT (-73.12939481 7.684188896)
54,NORTE DE SANTANDER,54172,CHINÁCOTA,Municipio,7.583353136,-72.58390978,POINT (-72.58390978 7.583353136)
54,NORTE DE SANTANDER,54174,CHITAGÁ,Municipio,7.05161677,-72.52544746,POINT (-72.52544746 7.05161677)
54,NORTE DE SANTANDER,54206,CONVENCIÓN,Municipio,8.873159895,-73.20007769,POINT (-73.20007769 8.873159895)
54,NORTE DE SANTANDER,54223,CUCUTILLA,Municipio,7.502182366,-72.79703447,POINT (-72.79703447 7.502182366)
54,NORTE DE SANTANDER,54239,DURANIA,Municipio,7.746993206,-72.67208072,POINT (-72.67208072 7.746993206)
54,NORTE DE SANTANDER,54245,EL CARMEN,Municipio,8.867990035,-73.34585922,POINT (-73.34585922 8.867990035)
54,NORTE DE SANTANDER,54250,EL TARRA,Municipio,8.678263671,-73.0317597,POINT (-73.0317597 8.678263671)
54,NORTE DE SANTANDER,54261,EL ZULIA,Municipio,8.081200092,-72.63152118,POINT (-72.63152118 8.081200092)
54,NORTE DE SANTANDER,54313,GRAMALOTE,Municipio,7.906522991,-72.80705582,POINT (-72.80705582 7.906522991)
54,NORTE DE SANTANDER,54344,HACARÍ,Municipio,8.361831987,-73.0782633,POINT (-73.0782633 8.361831987)
54,NORTE DE SANTANDER,54347,HERRÁN,Municipio,7.493955781,-72.49269998,POINT (-72.49269998 7.493955781)
54,NORTE DE SANTANDER,54377,LABATECA,Municipio,7.218372474,-72.48281514,POINT (-72.48281514 7.218372474)
54,NORTE DE SANTANDER,54385,LA ESPERANZA,Municipio,7.695233593,-73.36139672,POINT (-73.36139672 7.695233593)
54,NORTE DE SANTANDER,54398,LA PLAYA,Municipio,8.256757875,-73.18789327,POINT (-73.18789327 8.256757875)
54,NORTE DE SANTANDER,54405,LOS PATIOS,Municipio,7.742291094,-72.52680784,POINT (-72.52680784 7.742291094)
54,NORTE DE SANTANDER,54418,LOURDES,Municipio,7.963712759,-72.8467029,POINT (-72.8467029 7.963712759)
54,NORTE DE SANTANDER,54480,MUTISCUA,Municipio,7.31694997,-72.76834584,POINT (-72.76834584 7.31694997)
54,NORTE DE SANTANDER,54498,OCAÑA,Municipio,8.206637527,-73.33765033,POINT (-73.33765033 8.206637527)
54,NORTE DE SANTANDER,54518,PAMPLONA,Municipio,7.379057623,-72.67590348,POINT (-72.67590348 7.379057623)
54,NORTE DE SANTANDER,54520,PAMPLONITA,Municipio,7.48287886,-72.63515401,POINT (-72.63515401 7.48287886)
54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,Municipio,8.329138642,-72.41119066,POINT (-72.41119066 8.329138642)
54,NORTE DE SANTANDER,54599,RAGONVALIA,Municipio,7.595355974,-72.50756622,POINT (-72.50756622 7.595355974)
54,NORTE DE SANTANDER,54660,SALAZAR,Municipio,7.772747824,-72.86769959,POINT (-72.86769959 7.772747824)
54,NORTE DE SANTANDER,54670,SAN CALIXTO,Municipio,8.414441404,-73.2176038,POINT (-73.2176038 8.414441404)
54,NORTE DE SANTANDER,54673,SAN CAYETANO,Municipio,7.847872195,-72.60971203,POINT (-72.60971203 7.847872195)
54,NORTE DE SANTANDER,54680,SANTIAGO,Municipio,7.889234454,-72.7182541,POINT (-72.7182541 7.889234454)
54,NORTE DE SANTANDER,54720,SARDINATA,Municipio,8.215080767,-72.79580961,POINT (-72.79580961 8.215080767)
54,NORTE DE SANTANDER,54743,SILOS,Municipio,7.180991879,-72.78617884,POINT (-72.78617884 7.180991879)
54,NORTE DE SANTANDER,54800,TEORAMA,Municipio,8.760013794,-73.15714097,POINT (-73.15714097 8.760013794)
54,NORTE DE SANTANDER,54810,TIBÚ,Municipio,8.713507237,-72.79925855,POINT (-72.79925855 8.713507237)
54,NORTE DE SANTANDER,54820,TOLEDO,Municipio,7.225864961,-72.30593418,POINT (-72.30593418 7.225864961)
54,NORTE DE SANTANDER,54871,VILLA CARO,Municipio,7.936293173,-72.98759418,POINT (-72.98759418 7.936293173)
54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,Municipio,7.718635863,-72.48361176,POINT (-72.48361176 7.718635863)
63,QUINDÍO,63001,ARMENIA,Municipio,4.499501128,-75.72489985,POINT (-75.72489985 4.499501128)
63,QUINDÍO,63111,BUENAVISTA,Municipio,4.366632382,-75.74403734,POINT (-75.74403734 4.366632382)
63,QUINDÍO,63130,CALARCÁ,Municipio,4.467879428,-75.65674719,POINT (-75.65674719 4.467879428)
63,QUINDÍO,63190,CIRCASIA,Municipio,4.604845344,-75.66688449,POINT (-75.66688449 4.604845344)
63,QUINDÍO,63212,CÓRDOBA,Municipio,4.395975176,-75.65132308,POINT (-75.65132308 4.395975176)
63,QUINDÍO,63272,FILANDIA,Municipio,4.669325347,-75.67146941,POINT (-75.67146941 4.669325347)
63,QUINDÍO,63302,GÉNOVA,Municipio,4.180107773,-75.76056695,POINT (-75.76056695 4.180107773)
63,QUINDÍO,63401,LA TEBAIDA,Municipio,4.426884849,-75.81927335,POINT (-75.81927335 4.426884849)
63,QUINDÍO,63470,MONTENEGRO,Municipio,4.521890945,-75.81806594,POINT (-75.81806594 4.521890945)
63,QUINDÍO,63548,PIJAO,Municipio,4.30397934,-75.68330417,POINT (-75.68330417 4.30397934)
63,QUINDÍO,63594,QUIMBAYA,Municipio,4.610273497,-75.79205087,POINT (-75.79205087 4.610273497)
63,QUINDÍO,63690,SALENTO,Municipio,4.611314654,-75.53092112,POINT (-75.53092112 4.611314654)
66,RISARALDA,66001,PEREIRA,Municipio,4.803662773,-75.79579093,POINT (-75.79579093 4.803662773)
66,RISARALDA,66045,APÍA,Municipio,5.139635357,-75.95353871,POINT (-75.95353871 5.139635357)
66,RISARALDA,66075,BALBOA,Municipio,4.918349676,-75.94275386,POINT (-75.94275386 4.918349676)
66,RISARALDA,66088,BELÉN DE UMBRÍA,Municipio,5.200398696,-75.86793893,POINT (-75.86793893 5.200398696)
66,RISARALDA,66170,DOSQUEBRADAS,Municipio,4.842021144,-75.66993655,POINT (-75.66993655 4.842021144)
66,RISARALDA,66318,GUÁTICA,Municipio,5.320295966,-75.80436659,POINT (-75.80436659 5.320295966)
66,RISARALDA,66383,LA CELIA,Municipio,4.988127679,-76.00822678,POINT (-76.00822678 4.988127679)
66,RISARALDA,66400,LA VIRGINIA,Municipio,4.904704187,-75.85208162,POINT (-75.85208162 4.904704187)
66,RISARALDA,66440,MARSELLA,Municipio,4.942936185,-75.7532139,POINT (-75.7532139 4.942936185)
66,RISARALDA,66456,MISTRATÓ,Municipio,5.414078141,-75.96135387,POINT (-75.96135387 5.414078141)
66,RISARALDA,66572,PUEBLO RICO,Municipio,5.286295408,-76.07359421,POINT (-76.07359421 5.286295408)
66,RISARALDA,66594,QUINCHÍA,Municipio,5.323906864,-75.71339683,POINT (-75.71339683 5.323906864)
66,RISARALDA,66682,SANTA ROSA DE CABAL,Municipio,4.833789828,-75.54950174,POINT (-75.54950174 4.833789828)
66,RISARALDA,66687,SANTUARIO,Municipio,5.076100313,-76.02286946,POINT (-76.02286946 5.076100313)
68,SANTANDER,68001,BUCARAMANGA,Municipio,7.155833544,-73.11156997,POINT (-73.11156997 7.155833544)
68,SANTANDER,68013,AGUADA,Municipio,6.182208476,-73.53038541,POINT (-73.53038541 6.182208476)
68,SANTANDER,68020,ALBANIA,Municipio,5.788190519,-73.79236929,POINT (-73.79236929 5.788190519)
68,SANTANDER,68051,ARATOCA,Municipio,6.716766585,-73.01162697,POINT (-73.01162697 6.716766585)
68,SANTANDER,68077,BARBOSA,Municipio,5.955617327,-73.62345229,POINT (-73.62345229 5.955617327)
68,SANTANDER,68079,BARICHARA,Municipio,6.647062543,-73.21518466,POINT (-73.21518466 6.647062543)
68,SANTANDER,68081,BARRANCABERMEJA,Municipio,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558)
68,SANTANDER,68092,BETULIA,Municipio,7.033255886,-73.37872388,POINT (-73.37872388 7.033255886)
68,SANTANDER,68101,BOLÍVAR,Municipio,6.181715586,-73.92065703,POINT (-73.92065703 6.181715586)
68,SANTANDER,68121,CABRERA,Municipio,6.562543673,-73.25034892,POINT (-73.25034892 6.562543673)
68,SANTANDER,68132,CALIFORNIA,Municipio,7.331565443,-72.95131825,POINT (-72.95131825 7.331565443)
68,SANTANDER,68147,CAPITANEJO,Municipio,6.520200095,-72.67435203,POINT (-72.67435203 6.520200095)
68,SANTANDER,68152,CARCASÍ,Municipio,6.659675274,-72.56968434,POINT (-72.56968434 6.659675274)
68,SANTANDER,68160,CEPITÁ,Municipio,6.752465533,-72.92924629,POINT (-72.92924629 6.752465533)
68,SANTANDER,68162,CERRITO,Municipio,6.903923173,-72.64536324,POINT (-72.64536324 6.903923173)
68,SANTANDER,68167,CHARALÁ,Municipio,6.35099819,-73.06101382,POINT (-73.06101382 6.35099819)
68,SANTANDER,68169,CHARTA,Municipio,7.282973001,-72.97829057,POINT (-72.97829057 7.282973001)
68,SANTANDER,68176,CHIMA,Municipio,6.361627641,-73.40172144,POINT (-73.40172144 6.361627641)
68,SANTANDER,68179,CHIPATÁ,Municipio,6.067944658,-73.63239132,POINT (-73.63239132 6.067944658)
68,SANTANDER,68190,CIMITARRA,Municipio,6.40972961,-74.17030427,POINT (-74.17030427 6.40972961)
68,SANTANDER,68207,CONCEPCIÓN,Municipio,6.76062337,-72.61815735,POINT (-72.61815735 6.76062337)
68,SANTANDER,68209,CONFINES,Municipio,6.342314443,-73.25014013,POINT (-73.25014013 6.342314443)
68,SANTANDER,68211,CONTRATACIÓN,Municipio,6.303116611,-73.50211527,POINT (-73.50211527 6.303116611)
68,SANTANDER,68217,COROMORO,Municipio,6.234735779,-72.98176803,POINT (-72.98176803 6.234735779)
68,SANTANDER,68229,CURITÍ,Municipio,6.608966483,-73.05897888,POINT (-73.05897888 6.608966483)
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,Municipio,6.664260002,-73.56475288,POINT (-73.56475288 6.664260002)
68,SANTANDER,68245,EL GUACAMAYO,Municipio,6.236115743,-73.4977605,POINT (-73.4977605 6.236115743)
68,SANTANDER,68250,EL PEÑÓN,Municipio,6.123389691,-74.00040397,POINT (-74.00040397 6.123389691)
68,SANTANDER,68255,EL PLAYÓN,Municipio,7.524284721,-73.18158192,POINT (-73.18158192 7.524284721)
68,SANTANDER,68264,ENCINO,Municipio,6.079061224,-73.06206665,POINT (-73.06206665 6.079061224)
68,SANTANDER,68266,ENCISO,Municipio,6.65824115,-72.68027939,POINT (-72.68027939 6.65824115)
68,SANTANDER,68271,FLORIÁN,Municipio,5.801106291,-73.95524931,POINT (-73.95524931 5.801106291)
68,SANTANDER,68276,FLORIDABLANCA,Municipio,7.079704598,-73.0679925,POINT (-73.0679925 7.079704598)
68,SANTANDER,68296,GALÁN,Municipio,6.671810994,-73.32467124,POINT (-73.32467124 6.671810994)
68,SANTANDER,68298,GÁMBITA,Municipio,5.924383558,-73.31939934,POINT (-73.31939934 5.924383558)
68,SANTANDER,68307,GIRÓN,Municipio,6.976734127,-73.205267,POINT (-73.205267 6.976734127)
68,SANTANDER,68318,GUACA,Municipio,6.9434341,-72.82369873,POINT (-72.82369873 6.9434341)
68,SANTANDER,68320,GUADALUPE,Municipio,6.233278248,-73.40977445,POINT (-73.40977445 6.233278248)
68,SANTANDER,68322,GUAPOTÁ,Municipio,6.319299865,-73.33115275,POINT (-73.33115275 6.319299865)
68,SANTANDER,68324,GUAVATÁ,Municipio,5.944894844,-73.72173671,POINT (-73.72173671 5.944894844)
68,SANTANDER,68327,GÜEPSA,Municipio,6.04656148,-73.57847854,POINT (-73.57847854 6.04656148)
68,SANTANDER,68344,HATO,Municipio,6.559878299,-73.36178841,POINT (-73.36178841 6.559878299)
68,SANTANDER,68368,JESÚS MARÍA,Municipio,5.872705896,-73.78997419,POINT (-73.78997419 5.872705896)
68,SANTANDER,68370,JORDÁN,Municipio,6.710814846,-73.1211236,POINT (-73.1211236 6.710814846)
68,SANTANDER,68377,LA BELLEZA,Municipio,5.895724341,-74.04676575,POINT (-74.04676575 5.895724341)
68,SANTANDER,68385,LANDÁZURI,Municipio,6.385234814,-73.78760899,POINT (-73.78760899 6.385234814)
68,SANTANDER,68397,LA PAZ,Municipio,6.21737437,-73.62977195,POINT (-73.62977195 6.21737437)
68,SANTANDER,68406,LEBRIJA,Municipio,7.204060063,-73.29138097,POINT (-73.29138097 7.204060063)
68,SANTANDER,68418,LOS SANTOS,Municipio,6.812162934,-73.10785086,POINT (-73.10785086 6.812162934)
68,SANTANDER,68425,MACARAVITA,Municipio,6.513745303,-72.58536492,POINT (-72.58536492 6.513745303)
68,SANTANDER,68432,MÁLAGA,Municipio,6.720222349,-72.73841091,POINT (-72.73841091 6.720222349)
68,SANTANDER,68444,MATANZA,Municipio,7.348778319,-73.05438997,POINT (-73.05438997 7.348778319)
68,SANTANDER,68464,MOGOTES,Municipio,6.492532315,-72.95834772,POINT (-72.95834772 6.492532315)
68,SANTANDER,68468,MOLAGAVITA,Municipio,6.643290559,-72.81916274,POINT (-72.81916274 6.643290559)
68,SANTANDER,68498,OCAMONTE,Municipio,6.355368858,-73.12211833,POINT (-73.12211833 6.355368858)
68,SANTANDER,68500,OIBA,Municipio,6.225596216,-73.27961515,POINT (-73.27961515 6.225596216)
68,SANTANDER,68502,ONZAGA,Municipio,6.335194548,-72.81205838,POINT (-72.81205838 6.335194548)
68,SANTANDER,68522,PALMAR,Municipio,6.525876964,-73.28247337,POINT (-73.28247337 6.525876964)
68,SANTANDER,68524,PALMAS DEL SOCORRO,Municipio,6.391750107,-73.28273174,POINT (-73.28273174 6.391750107)
68,SANTANDER,68533,PÁRAMO,Municipio,6.416631131,-73.17148232,POINT (-73.17148232 6.416631131)
68,SANTANDER,68547,PIEDECUESTA,Municipio,6.97082104,-73.01481196,POINT (-73.01481196 6.97082104)
68,SANTANDER,68549,PINCHOTE,Municipio,6.513892626,-73.17570986,POINT (-73.17570986 6.513892626)
68,SANTANDER,68572,PUENTE NACIONAL,Municipio,5.831129906,-73.67841815,POINT (-73.67841815 5.831129906)
68,SANTANDER,68573,PUERTO PARRA,Municipio,6.685278856,-73.95761256,POINT (-73.95761256 6.685278856)
68,SANTANDER,68575,PUERTO WILCHES,Municipio,7.398198257,-73.8354696,POINT (-73.8354696 7.398198257)
68,SANTANDER,68615,RIONEGRO,Municipio,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085)
68,SANTANDER,68655,SABANA DE TORRES,Municipio,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422)
68,SANTANDER,68669,SAN ANDRÉS,Municipio,6.796483063,-72.81613202,POINT (-72.81613202 6.796483063)
68,SANTANDER,68673,SAN BENITO,Municipio,6.076525355,-73.55295302,POINT (-73.55295302 6.076525355)
68,SANTANDER,68679,SAN GIL,Municipio,6.550778765,-73.11887911,POINT (-73.11887911 6.550778765)
68,SANTANDER,68682,SAN JOAQUÍN,Municipio,6.459879823,-72.85471883,POINT (-72.85471883 6.459879823)
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,Municipio,6.629400185,-72.73976423,POINT (-72.73976423 6.629400185)
68,SANTANDER,68686,SAN MIGUEL,Municipio,6.568121541,-72.64322497,POINT (-72.64322497 6.568121541)
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Municipio,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346)
68,SANTANDER,68705,SANTA BÁRBARA,Municipio,6.988084711,-72.89608933,POINT (-72.89608933 6.988084711)
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Municipio,6.40890734,-73.58206609,POINT (-73.58206609 6.40890734)
68,SANTANDER,68745,SIMACOTA,Municipio,6.494231551,-73.45910992,POINT (-73.45910992 6.494231551)
68,SANTANDER,68755,SOCORRO,Municipio,6.462088241,-73.24436001,POINT (-73.24436001 6.462088241)
68,SANTANDER,68770,SUAITA,Municipio,6.101499739,-73.36225795,POINT (-73.36225795 6.101499739)
68,SANTANDER,68773,SUCRE,Municipio,5.983203734,-73.95936235,POINT (-73.95936235 5.983203734)
68,SANTANDER,68780,SURATÁ,Municipio,7.475402063,-72.98779966,POINT (-72.98779966 7.475402063)
68,SANTANDER,68820,TONA,Municipio,7.170891099,-72.93970443,POINT (-72.93970443 7.170891099)
68,SANTANDER,68855,VALLE DE SAN JOSÉ,Municipio,6.434578919,-73.10997171,POINT (-73.10997171 6.434578919)
68,SANTANDER,68861,VÉLEZ,Municipio,6.00741043,-73.69057256,POINT (-73.69057256 6.00741043)
68,SANTANDER,68867,VETAS,Municipio,7.322219563,-72.88156901,POINT (-72.88156901 7.322219563)
68,SANTANDER,68872,VILLANUEVA,Municipio,6.685867326,-73.16396916,POINT (-73.16396916 6.685867326)
68,SANTANDER,68895,ZAPATOCA,Municipio,6.813725566,-73.30975044,POINT (-73.30975044 6.813725566)
70,SUCRE,70001,SINCELEJO,Municipio,9.316673928,-75.43174967,POINT (-75.43174967 9.316673928)
70,SUCRE,70110,BUENAVISTA,Municipio,9.314972282,-74.98014057,POINT (-74.98014057 9.314972282)
70,SUCRE,70124,CAIMITO,Municipio,8.792311599,-75.13191063,POINT (-75.13191063 8.792311599)
70,SUCRE,70204,COLOSÓ,Municipio,9.494043427,-75.34528693,POINT (-75.34528693 9.494043427)
70,SUCRE,70215,COROZAL,Municipio,9.160624283,-75.23858178,POINT (-75.23858178 9.160624283)
70,SUCRE,70221,COVEÑAS,Municipio,9.394449802,-75.6574915,POINT (-75.6574915 9.394449802)
70,SUCRE,70230,CHALÁN,Municipio,9.569584598,-75.32420908,POINT (-75.32420908 9.569584598)
70,SUCRE,70233,EL ROBLE,Municipio,9.036231591,-75.14575038,POINT (-75.14575038 9.036231591)
70,SUCRE,70235,GALERAS,Municipio,9.135169096,-74.98134706,POINT (-74.98134706 9.135169096)
70,SUCRE,70265,GUARANDA,Municipio,8.337828523,-74.68734926,POINT (-74.68734926 8.337828523)
70,SUCRE,70400,LA UNIÓN,Municipio,8.811997799,-75.28322212,POINT (-75.28322212 8.811997799)
70,SUCRE,70418,LOS PALMITOS,Municipio,9.422380117,-75.21302191,POINT (-75.21302191 9.422380117)
70,SUCRE,70429,MAJAGUAL,Municipio,8.546148134,-74.71037883,POINT (-74.71037883 8.546148134)
70,SUCRE,70473,MORROA,Municipio,9.392496685,-75.32718744,POINT (-75.32718744 9.392496685)
70,SUCRE,70508,OVEJAS,Municipio,9.549655271,-75.18855916,POINT (-75.18855916 9.549655271)
70,SUCRE,70523,PALMITO,Municipio,9.334940293,-75.56199027,POINT (-75.56199027 9.334940293)
70,SUCRE,70670,SAMPUÉS,Municipio,9.165188649,-75.36027422,POINT (-75.36027422 9.165188649)
70,SUCRE,70678,SAN BENITO ABAD,Municipio,8.835634919,-74.96469398,POINT (-74.96469398 8.835634919)
70,SUCRE,70702,SAN JUAN DE BETULIA,Municipio,9.292019071,-75.21363579,POINT (-75.21363579 9.292019071)
70,SUCRE,70708,SAN MARCOS,Municipio,8.589220102,-75.17249955,POINT (-75.17249955 8.589220102)
70,SUCRE,70713,SAN ONOFRE,Municipio,9.814599536,-75.50522919,POINT (-75.50522919 9.814599536)
70,SUCRE,70717,SAN PEDRO,Municipio,9.396835638,-75.03741815,POINT (-75.03741815 9.396835638)
70,SUCRE,70742,SAN LUIS DE SINCÉ,Municipio,9.256299047,-75.09397089,POINT (-75.09397089 9.256299047)
70,SUCRE,70771,SUCRE,Municipio,8.814333477,-74.74753131,POINT (-74.74753131 8.814333477)
70,SUCRE,70820,SANTIAGO DE TOLÚ,Municipio,9.533810567,-75.53543469,POINT (-75.53543469 9.533810567)
